run_id,timestamp,dataset,sequence,density,model,model_family,model_scale,mode,tracker,device,conf,half,imgsz,reid_weights,with_reid,frame_rate,num_frames,num_frames_with_detections,num_frames_with_tracks,num_track_rows,avg_det_ms,std_det_ms,fps_det,avg_track_ms,std_track_ms,fps_track,avg_total_ms,std_total_ms,fps_total,avg_preprocess_ms,std_preprocess_ms,fps_preprocess,avg_inference_ms,std_inference_ms,fps_inference,avg_postprocess_ms,std_postprocess_ms,fps_postprocess,head_active_final,head_end2end_final,frame1_det_ms,frame1_total_ms,frame1_postprocess_ms,HOTA,DetA,AssA,LocA,MOTA,MOTP,IDSW,Frag,CLR_FP,CLR_FN,FP,FN,MT,PT,ML,MTR,MLR,mostly_tracked_ratio,mostly_lost_ratio,GT_IDs,num_unique_objects,CLR_Re,CLR_Pr,Recall,Precision,IDF1,IDR,IDP,mot_results_file,run_dir
5,20260329_105641,MOT20,MOT20-03,148.3,yolo26x.pt,yolo26,x,nms,bytetrack,0,0.25,False,640,,False,25,2405,2405,2317,16244,10.262607816793606,0.8749213178751264,97.441120020548,0.9264820787558048,0.2977888541594824,1079.3516927417788,14.094707525234568,1.1809944963346464,70.94861657892811,0.8018661953563068,0.2124954340912235,1247.0908560444466,8.402106485870743,0.6489295014843025,119.0177727075505,0.8362152613457409,0.1073579580014688,1195.864326119421,NMS (one-to-many),False,10.037400003056971,13.582699990365654,0.845799979288131,8.0136,3.4937,18.406,80.581,3.6116,77.872,20,37,2448,299862,2448,299862,0,49,653,0.0,93.02,0.0,93.02,702,702,4.3984,84.93,4.3984,84.93,7.9848,4.1992,81.082,results/paper_main/MOT20/MOT20-03/yolo26_x_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-03/yolo26_x_nms_bytetrack_0_run05
1,20260329_063240,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,2613,5524,17.214877104076248,1.9614400974844404,58.089290673077976,18.94460826601937,17.214395024976117,52.78546729275387,41.08049215680075,17.450142743916047,24.34245422822796,1.6958673899890755,0.3573599323209997,589.6687476291655,14.515009863642051,1.7435958473550734,68.89420051341831,0.5401821415288427,0.1495173136790768,1851.227434453432,NMS (one-to-many),False,14.63509997120127,209.2431000201032,0.4829000099562108,2.8522,0.46705,17.523,79.94,0.24631,79.189,2,8,1965,642785,1965,642785,0,9,1160,0.0,99.23,0.0,99.23,1169,1169,0.55064,64.428,0.55064,64.428,1.0447,0.52681,61.64,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run01
2,20260329_063506,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,2623,5534,17.373279215810822,1.932513329136177,57.559657424370094,18.9854776166305,17.24869437010145,52.671837927534725,41.27592543005904,17.47544391185637,24.22719756324964,1.6927873004272826,0.3530138933194999,590.7416718849357,14.66841209624707,1.7243253789808248,68.1737050635393,0.5419528203297176,0.1459139083659199,1845.1790681550688,NMS (one-to-many),False,13.939700031187384,220.7174999639392,0.5070000188425183,2.8523,0.46822,17.481,79.937,0.24786,79.176,2,8,1965,642775,1965,642775,0,9,1160,0.0,99.23,0.0,99.23,1169,1169,0.55218,64.492,0.55218,64.492,1.0477,0.52836,61.709,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run02
3,20260329_063732,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,2613,5524,17.353524946657515,1.9691244397745995,57.62518007574082,18.98758850667238,17.115048413382727,52.665982288830016,41.255076168590335,17.43073427837496,24.239441369916868,1.7016833483558962,0.3625768463801389,587.653396835647,14.634534389484353,1.7294034796793172,68.3315214127038,0.5449143290691089,0.1540166836770855,1835.150860701949,NMS (one-to-many),False,14.796099974773824,226.2017000466585,0.547099974937737,2.8522,0.46704,17.523,79.941,0.24631,79.19,2,8,1965,642785,1965,642785,0,9,1160,0.0,99.23,0.0,99.23,1169,1169,0.55064,64.428,0.55064,64.428,1.0447,0.52681,61.64,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run03
4,20260329_124512,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,2623,5534,20.5042912823894,2.64258413995997,48.77027868107171,23.38313333299306,20.841651588364243,42.76586827604593,49.30034636561639,21.06936391133297,20.283833151676017,2.075670467641171,0.5054828598656061,481.7720421375065,17.30796582222499,2.534014068445952,57.7768647264088,0.6105899246448867,0.0499840359175007,1637.760401273556,NMS (one-to-many),False,16.68160001281649,233.5144000244327,0.5815000040456653,2.8523,0.46823,17.48,79.936,0.24786,79.176,2,8,1965,642775,1965,642775,0,9,1160,0.0,99.23,0.0,99.23,1169,1169,0.55218,64.492,0.55218,64.492,1.0477,0.52836,61.709,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run04
5,20260329_124804,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,2613,5524,20.53257628964881,2.541802198597406,48.70309433620052,23.14532546027666,20.90528040796518,43.20526845544936,49.02933282062319,21.02860796173904,20.39595365612176,2.0467125489355413,0.4643290708588051,488.5883953367473,17.36849821961048,2.4262397699288933,57.57550177083916,0.6074053996353554,0.0639912191299886,1646.346905378733,NMS (one-to-many),False,16.855900001246482,246.3368999888189,0.58970000827685,2.8523,0.46708,17.523,79.939,0.24631,79.19,2,8,1965,642785,1965,642785,0,9,1160,0.0,99.23,0.0,99.23,1169,1169,0.55064,64.428,0.55064,64.428,1.0447,0.52681,61.64,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_botsort_0_run05
1,20260329_062727,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,39110,15.422278612154658,1.9040375180165792,64.8412614729886,2.09160772221427,1.7967815657057986,478.1011225859097,22.416738129897272,2.793866995430484,44.609523214543735,1.7113010252778156,0.2963040648403648,584.3507280302472,12.72270048232426,1.6884545317012365,78.599665329645,0.5475609355569616,0.1610614055106185,1826.2807571961496,NMS (one-to-many),False,13.353399990592152,18.872999993618578,0.4351999959908426,8.2924,4.0918,16.876,80.829,3.9646,78.79,111,252,6687,613921,6687,613921,1,73,1095,0.085543,93.67,0.085543,93.67,1169,1169,5.0164,82.902,5.0164,82.902,7.281,3.8608,63.805,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run01
2,20260329_062851,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,39167,15.480417948547007,1.8948024216952997,64.59773911297142,2.1104429869387205,1.908596218636196,473.8341695032183,22.49605113208128,2.884691868037922,44.45224604659237,1.7215060937389743,0.2887898535187804,580.8867035887625,12.77079354424864,1.688115576006341,78.30366973948557,0.5426893213891661,0.1486953779944209,1842.6749165438123,NMS (one-to-many),False,14.161800034344196,20.14519996009767,0.4402999766170978,8.2928,4.0983,16.851,80.825,3.972,78.787,110,252,6692,613869,6692,613869,1,73,1095,0.085543,93.67,0.085543,93.67,1169,1169,5.0244,82.914,5.0244,82.914,7.276,3.8585,63.674,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run02
3,20260329_063015,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,39140,15.503988808620058,1.9267434157686765,64.49953056235505,2.0929864863759726,1.8862033549949688,477.7861713438533,22.490203770707737,2.884060184598129,44.46380344950211,1.6960045247623867,0.2886701245703131,589.6210684579994,12.812849471653175,1.7058533731787853,78.0466517001058,0.5510725185091061,0.1698324747076287,1814.6432028681825,NMS (one-to-many),False,26.588200009427965,33.18959998432547,1.2873000232502818,8.2939,4.0946,16.87,80.823,3.9652,78.788,111,254,6700,613904,6700,613904,1,73,1095,0.085543,93.67,0.085543,93.67,1169,1169,5.019,82.882,5.019,82.882,7.2804,3.8606,63.753,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run03
4,20260329_124044,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,39078,17.79024494684766,0.9089547775759812,56.21058074173368,2.6189652494917626,2.075071281517196,381.8301904517673,25.69596892920552,2.313760945787064,38.91660994590557,1.9720009351633827,0.3040028002387881,507.0991510037741,14.800900301729577,0.8136049375313025,67.56345760150441,0.5847245547147875,0.0413944025831107,1710.206954602364,NMS (one-to-many),False,16.77589997416362,23.36339995963499,0.6181999924592674,8.2911,4.088,16.886,80.832,3.9576,78.8,110,252,6694,613960,6694,613960,1,73,1095,0.085543,93.67,0.085543,93.67,1169,1169,5.0103,82.87,5.0103,82.87,7.2773,3.8586,63.821,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run04
5,20260329_124220,MOT20,MOT20-05,226.6,rtdetr-l.pt,rtdetr,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,39078,17.858260844150756,0.7796362639050969,55.99649421223104,2.6417168935930824,1.988210392326,378.541698554181,25.78144277622263,2.1937450826172453,38.78758875830901,1.981500361264342,0.3241299617119586,504.6680886608201,14.854386274588364,0.6420841858221866,67.32018284126057,0.5892628053031851,0.0440847424577742,1697.035670672416,NMS (one-to-many),False,16.93469996098429,23.52779998909682,0.5730999982915819,8.2911,4.088,16.886,80.832,3.9576,78.8,110,252,6694,613960,6694,613960,1,73,1095,0.085543,93.67,0.085543,93.67,1169,1169,5.0103,82.87,5.0103,82.87,7.2773,3.8586,63.821,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_l_nms_bytetrack_0_run05
1,20260329_064512,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,3018,7287,20.11117638093328,1.9999432071949657,49.72359553009867,19.151963318977646,17.293407303024264,52.21396800656473,44.16123393613657,17.660882433495086,22.64429480041573,1.6968783410476749,0.3650517437907236,589.3174400367365,17.39731104048896,1.7838045268873663,57.48014722922919,0.5438007238752253,0.1476390930640868,1838.908916622644,NMS (one-to-many),False,18.482800049241632,209.03430000180376,0.4757000133395195,3.5347,0.67274,18.702,80.795,0.48751,79.505,4,9,2066,641123,2066,641123,0,18,1151,0.0,98.46,0.0,98.46,1169,1169,0.80777,71.648,0.80777,71.648,1.4944,0.75563,67.023,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run01
2,20260329_064750,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,3018,7287,20.1614123073422,1.9506879505923724,49.59969989978476,19.116358129749408,17.3361564405071,52.31121917745264,44.1946282053084,17.613223440002812,22.627184357213032,1.6983323080850088,0.3521246373032201,588.8129167886888,17.450307632131338,1.7490362143123035,57.305579997838834,0.5395318557779398,0.1318307676977153,1853.4586777237105,NMS (one-to-many),False,18.133000005036592,238.01009997259823,0.4567999858409166,3.5348,0.67275,18.703,80.795,0.48751,79.505,4,9,2066,641123,2066,641123,0,18,1151,0.0,98.46,0.0,98.46,1169,1169,0.80777,71.648,0.80777,71.648,1.4944,0.75563,67.023,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run02
3,20260329_065028,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,3018,7287,20.26476473651116,2.0740335644658665,49.34673621935978,19.29995179503628,17.373634151849714,51.813600915686656,44.47825152353562,17.719543910963225,22.482898174872076,1.7131020512528785,0.3652467781337233,583.7363858555007,17.524987420605896,1.8489283863006771,57.06138190000634,0.5489269383342973,0.1454874386238602,1821.7360638821456,NMS (one-to-many),False,19.658199977129694,217.78040000936016,0.5366000114008784,3.5348,0.67275,18.703,80.795,0.48751,79.505,4,9,2066,641123,2066,641123,0,18,1151,0.0,98.46,0.0,98.46,1169,1169,0.80777,71.648,0.80777,71.648,1.4944,0.75563,67.023,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run03
4,20260329_125440,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,3018,7287,23.5667511617637,1.4870035930285015,42.43266257346782,23.3741511616766,20.78498022721447,42.78230225701473,52.27851185529404,20.866525723821017,19.128318012723497,2.0356858219055187,0.4483198884873366,491.2349387313327,20.39373523368167,1.3651035175595077,49.03466621202527,0.6207509495551118,0.0518994807356994,1610.9520262783224,NMS (one-to-many),False,20.95189999090508,245.30530004994944,0.568699964787811,3.5347,0.67274,18.702,80.795,0.48751,79.505,4,9,2066,641123,2066,641123,0,18,1151,0.0,98.46,0.0,98.46,1169,1169,0.80777,71.648,0.80777,71.648,1.4944,0.75563,67.023,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run04
5,20260329_125746,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3315,3018,7287,23.89038720989577,1.9228117489230057,41.8578397752291,23.409016198056523,20.85022067547157,42.71858293997945,52.6561765306802,20.93327898378901,18.991124420462786,2.051778763446951,0.4645416547486725,487.3819818273283,20.720371915881564,1.8397902558491803,48.26168198426636,0.6163963794302291,0.0498224184875979,1622.332695925888,NMS (one-to-many),False,21.36320003774017,241.9246999779716,0.5919999675825238,3.5348,0.67275,18.703,80.795,0.48751,79.505,4,9,2066,641123,2066,641123,0,18,1151,0.0,98.46,0.0,98.46,1169,1169,0.80777,71.648,0.80777,71.648,1.4944,0.75563,67.023,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_botsort_0_run05
1,20260329_063913,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,40657,20.17741215639701,2.0672662917678206,49.56036939964879,2.073990709311996,2.046005914773924,482.1622370390124,27.171398038666155,3.059619441928485,36.80340623537125,1.7322386732622757,0.3280103154081019,577.2876540833305,17.453240000763643,1.8480459318057836,57.29595192389759,0.5390457929952034,0.139086596057959,1855.1299592628457,NMS (one-to-many),False,18.58820003690198,24.106700031552464,0.5005999701097608,8.107,4.1988,15.748,80.892,4.0698,78.678,118,202,7117,612804,7117,612804,1,70,1098,0.085543,93.926,0.085543,93.926,1169,1169,5.1892,82.495,5.1892,82.495,7.5811,4.029,64.05,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run01
2,20260329_064054,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,40621,20.11990012078817,1.9928457773471304,49.702035994044806,2.0671160786474463,1.811375716181883,483.7657692906725,27.09416642489732,2.86050146719955,36.90831392698178,1.713017526459859,0.3305493236037466,583.7651889450373,17.420776048429357,1.7730048149528597,57.40272403594553,0.536905459990812,0.1396298123202883,1862.5252945222664,NMS (one-to-many),False,22.03350001946092,28.77420000731945,0.6924999761395156,8.102,4.1946,15.744,80.895,4.0642,78.682,118,202,7117,612840,7117,612840,1,70,1098,0.085543,93.926,0.085543,93.926,1169,1169,5.1836,82.48,5.1836,82.48,7.571,4.0234,64.019,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run02
3,20260329_064235,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,40623,20.184217013389176,2.0177050968888106,49.54366073931187,2.081817918865159,2.094305828008132,480.349405650769,27.17667176492855,3.053621582600813,36.796264408303976,1.7141193365692238,0.3206168366094191,583.3899534681642,17.470890739377797,1.8020651530267588,57.238066159162166,0.5464175268115692,0.1484846175099984,1830.1023501847656,NMS (one-to-many),False,19.05499998247251,24.570200010202825,0.4902000073343515,8.106,4.1953,15.756,80.898,4.0647,78.688,117,202,7117,612838,7117,612838,1,70,1098,0.085543,93.926,0.085543,93.926,1169,1169,5.1839,82.48,5.1839,82.48,7.5733,4.0246,64.035,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run03
4,20260329_124948,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,40636,20.509789441958024,2.0236711150545164,48.75720459393133,2.266374388994118,1.955066202703259,441.2333658799545,27.88415405652409,3.079524195584997,35.8626622838511,1.826326576234326,0.4202677064828629,547.5471983011298,17.66773680243276,1.7835661287424045,56.60034509130252,0.5594308300542211,0.1121882391943255,1787.531087450218,NMS (one-to-many),False,30.35229997476563,36.89990000566468,0.5773999728262424,8.1068,4.1964,15.755,80.895,4.0666,78.681,118,202,7117,612825,7117,612825,1,70,1098,0.085543,93.926,0.085543,93.926,1169,1169,5.1859,82.486,5.1859,82.486,7.5752,4.0257,64.032,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run04/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run04
5,20260329_125136,MOT20,MOT20-05,226.6,rtdetr-x.pt,rtdetr,x,nms,bytetrack,0,0.25,False,640,,False,25,3315,3315,3315,40657,21.252680452453426,1.1581678152425496,47.05288832800191,2.553359788985077,2.119868637822653,391.6408507386596,29.065353875919374,2.5184862385185363,34.40522363047846,1.95898464549021,0.3866717789618453,510.4685237335095,18.24177541476105,1.0093893837639465,54.81922550097895,0.5905409352671281,0.0611252743367999,1693.3627125233158,NMS (one-to-many),False,24.267000029794872,30.46470001572743,0.6185999955050647,8.107,4.1988,15.748,80.892,4.0698,78.678,118,202,7117,612804,7117,612804,1,70,1098,0.085543,93.926,0.085543,93.926,1169,1169,5.1892,82.495,5.1892,82.495,7.5811,4.029,64.05,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-05/rtdetr_x_nms_bytetrack_0_run05
1,20260329_045738,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3304,724,832,10.94841677272344,2.6304456210766958,91.33740711180911,12.239267661722256,16.14455861119681,81.70423489695007,27.81539752662918,16.49734873570161,35.951310745879006,0.7946227755303442,0.2766921953837709,1258.458769109133,8.956148657775,2.3938960350163017,111.6551363997159,0.8838409051891882,0.2346098693078797,1131.42534377943,NMS (one-to-many),False,16.98350004153326,22.1354000386782,1.5602000057697296,1.2079,0.096279,15.198,84.788,0.09283,83.978,0,0,116,645628,116,645628,0,3,1166,0.0,99.743,0.0,99.743,1169,1169,0.11078,86.058,0.11078,86.058,0.22127,0.11078,86.058,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run01
2,20260329_045921,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3304,724,832,11.266860452292384,2.666090504898956,88.75586985694294,12.205737948169732,16.12512549208736,81.92868012129914,28.099788717913608,16.43687509002199,35.58745619188589,0.7934258217771635,0.2860993359935325,1260.3572666190005,9.210797043697736,2.3804375736070837,108.56823739094604,0.9420463946671822,0.2742348776816222,1061.5188441470468,NMS (one-to-many),False,16.667500021867454,21.80330001283437,1.651900005526841,1.2079,0.096271,15.198,84.792,0.09283,83.982,0,0,116,645628,116,645628,0,3,1166,0.0,99.743,0.0,99.743,1169,1169,0.11078,86.058,0.11078,86.058,0.22127,0.11078,86.058,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run02
3,20260329_050104,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3304,724,832,11.067435112595698,2.5463131072999654,90.35517171109623,12.210057345204907,16.163861528698487,81.89969725184923,27.915747511235026,16.44330567950256,35.822074963156126,0.8147536945876246,0.2787461870876525,1227.3647933638829,9.031793875668932,2.3034671782783067,110.71997587256006,0.9012585821727273,0.2377099673872916,1109.5594758046354,NMS (one-to-many),False,17.109100008383393,22.24599994951859,1.5392000204883516,1.208,0.096279,15.2,84.786,0.09283,83.977,0,0,116,645628,116,645628,0,3,1166,0.0,99.743,0.0,99.743,1169,1169,0.11078,86.058,0.11078,86.058,0.22127,0.11078,86.058,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run03
4,20260329_113700,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3304,724,832,11.44736150801491,2.2144644979327737,87.35637459338089,13.93944901963106,18.55062607251841,71.7388469653062,30.3384882352999,18.871973035466475,32.96143144128272,0.94209885323732,0.3385717280611546,1061.4597359541572,9.250631825408448,2.062822292507535,108.10072423954097,0.9166521266409018,0.0987775819559897,1090.926395015881,NMS (one-to-many),False,9.400199982337654,14.692299999296663,0.8483999990858138,1.2079,0.096271,15.199,84.783,0.09283,83.972,0,0,116,645628,116,645628,0,3,1166,0.0,99.743,0.0,99.743,1169,1169,0.11078,86.058,0.11078,86.058,0.22127,0.11078,86.058,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run04/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run04
5,20260329_113850,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,botsort,0,0.25,False,640,osnet_x0_25_msmt17.pt,True,25,3315,3303,724,832,11.2891598191986,2.1356140528564804,88.58055125584966,13.960525610724387,18.65507729816072,71.63054084667172,30.205194117676264,19.00322560987939,33.1068887060982,0.935772699384696,0.3279937776488804,1068.6355785518597,9.10449743563756,1.979476369303844,109.83582642197462,0.9115859426292529,0.103795338041008,1096.9892724713789,NMS (one-to-many),False,10.446100030094383,15.970500011462718,0.9714000043459236,1.2079,0.096279,15.198,84.787,0.09283,83.978,0,0,116,645628,116,645628,0,3,1166,0.0,99.743,0.0,99.743,1169,1169,0.11078,86.058,0.11078,86.058,0.22127,0.11078,86.058,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run05/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_botsort_0_run05
1,20260329_045352,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3304,2227,4768,10.619550436924088,3.394377023432859,94.1659447770038,0.3588656100499279,0.1740112912432105,2786.5584552971595,15.47609272995559,3.48913565088777,64.61579272295234,0.7396457315426809,0.1575615660346532,1351.9986087316393,8.685603167624304,3.0258378036329465,115.13305186765989,0.9361109801681872,0.3338367233100034,1068.249407586624,NMS (one-to-many),False,16.720300016459078,21.40640001744032,1.5343999839387834,2.2472,0.49395,10.274,84.385,0.40195,83.466,12,30,1079,642655,1079,642655,0,6,1163,0.0,99.487,0.0,99.487,1169,1169,0.57075,77.37,0.57075,77.37,0.97095,0.48906,66.296,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run01/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run01
2,20260329_045456,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3304,2228,4769,11.481200150536516,3.8112855560769376,87.09890837964967,0.3601081145725032,0.1766796396983764,2776.943810852845,16.326297797437554,3.9375432411345352,61.25087343175573,0.7442553551708873,0.1586490217773154,1343.624863499157,9.458609834312693,3.403168459288525,105.72378156167647,1.0173437706381645,0.3733714507732352,982.9519075668148,NMS (one-to-many),False,16.956200008280575,21.646999986842275,1.5835000085644424,2.2473,0.4941,10.271,84.388,0.40211,83.47,12,30,1079,642654,1079,642654,0,6,1163,0.0,99.487,0.0,99.487,1169,1169,0.5709,77.375,0.5709,77.375,0.97126,0.48921,66.303,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run02/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run02
3,20260329_045556,MOT20,MOT20-05,226.6,yolo11l.pt,yolo11,l,nms,bytetrack,0,0.25,False,640,,False,25,3315,3304,2228,4770,10.520623529629802,3.179659488230894,95.05140044063414,0.3572626547539553,0.1753479004126169,2799.0611016667667,15.363440965196936,3.2670340356748886,65.08958522152147,0.7412895930054433,0.159235441271258,1349.0004573592564,8.61750926122176,2.8560717087424203,116.04281117514267,0.9056562899512156,0.2978557093279101,1104.171649990822,NMS (one-to-many),False,17.031399998813868,21.75139996688813,1.7029999871738255,2.2473,0.49409,10.272,84.389,0.40195,83.47,12,30,1080,642654,1080,642654,0,6,1163,0.0,99.487,0.0,99.487,1169,1169,0.5709,77.358,0.5709,77.358,0.97126,0.48921,66.289,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run03/mot_results.txt,results/paper_main/MOT20/MOT20-05/yolo11_l_nms_bytetrack_0_run03
